,date,SLP,MSLP,EVP,DBT,WBT,RF
10058,1996-07-16,942.275,1001.85,15.0,25.95,22.8,3.0
10059,1996-07-17,942.65,1002.075,12.5,26.3,23.6,2.0
10060,1996-07-18,942.475,1001.75,16.25,27.0,23.75,2.75
10061,1996-07-19,941.725,1001.175,13.75,26.1,23.15,3.25
10062,1996-07-20,942.15,1001.6,16.25,26.35,22.85,3.0
10063,1996-07-21,942.8,1002.825,11.5,23.55,22.65,2.5
10064,1996-07-22,941.475,1001.425,8.0,24.05,22.2,4.5
10065,1996-07-23,940.925,1000.5,13.75,25.25,22.55,3.5
10066,1996-07-24,940.7,999.925,13.25,26.9,22.7,3.25
10067,1996-07-25,940.575,1000.125,13.75,25.6,22.55,3.0
10068,1996-07-26,941.75,1001.15,12.0,26.6,22.3,3.0
10069,1996-07-27,942.95,1002.475,16.25,26.05,22.3,3.0
10070,1996-07-28,943.65,1003.125,16.25,26.75,22.25,2.75
10071,1996-07-29,943.825,1003.1,21.25,27.4,21.85,2.0
10072,1996-07-30,943.9,1003.55,17.5,26.05,22.25,2.5
10073,1996-07-31,944.325,1004.075,15.75,25.55,22.2,3.0
10074,1996-08-01,945.225,1005.125,13.75,24.95,22.0,2.75
10075,1996-08-02,944.725,1004.75,13.75,23.95,22.35,3.0
10076,1996-08-03,943.9,1003.425,11.5,25.7,22.75,3.5
10077,1996-08-04,943.2,1002.6,33.75,26.75,22.95,3.75
10078,1996-08-05,944.3,1003.525,17.25,28.0,23.0,3.25
10079,1996-08-06,944.75,1004.7,20.0,27.15,22.700000000000003,2.75
10080,1996-08-07,945.3333333333334,1004.1,20.0,27.266666666666666,22.066666666666663,3.0
10081,1996-08-08,945.375,1005.6,17.5,25.8,22.25,2.5
10082,1996-08-09,944.55,1004.725,12.5,23.85,22.05,3.25
10083,1996-08-10,944.775,1004.575,13.25,23.75,22.45,3.0
10084,1996-08-11,944.75,1004.325,17.0,24.75,22.8,3.5
10085,1996-08-12,943.925,1004.75,16.25,26.3,23.5,3.25
10086,1996-08-13,942.825,1003.025,15.75,25.35,23.200000000000003,3.5
10087,1996-08-14,943.975,1002.425,15.0,25.6,22.85,3.75
10088,1996-08-15,944.6,1004.25,18.75,26.1,23.1,3.75
10089,1996-08-16,945.2,1005.05,14.5,25.0,22.75,3.0
10090,1996-08-17,945.775,1005.5,12.0,25.55,23.5,2.75
10091,1996-08-18,945.825,1005.825,14.5,24.9,23.25,3.5
10092,1996-08-19,944.525,1004.5,14.5,24.1,23.05,2.75
10093,1996-08-20,944.475,1004.25,17.5,25.45,23.225,2.75
10094,1996-08-21,945.85,1005.525,28.75,26.15,23.2,2.5
10095,1996-08-22,947.55,1007.5,17.5,25.05,23.25,3.5
10096,1996-08-23,947.25,1007.4,16.0,24.5,22.9,3.0
10097,1996-08-24,945.725,1005.725,13.25,24.75,23.05,3.5
10098,1996-08-25,944.575,1004.525,17.5,24.4,22.6,3.0
10099,1996-08-26,943.625,1003.675,13.75,23.9,22.4,3.0
10100,1996-08-27,942.675,1002.8,10.25,22.75,22.2,4.0
10101,1996-08-28,942.95,1002.75,14.5,24.8,23.0,3.0
10102,1996-08-29,943.525,1003.425,12.75,25.15,23.5,3.5
10103,1996-08-30,944.975,1004.775,15.75,25.05,22.65,3.0
10104,1996-08-31,946.65,1006.35,18.75,26.3,22.85,3.0
10105,1996-09-01,947.125,1006.95,18.75,25.9,23.2,3.0
10106,1996-09-02,946.5,1006.575,18.75,24.05,22.65,2.75
10107,1996-09-03,945.625,1005.875,17.5,23.8,22.05,3.25
10108,1996-09-04,945.025,1004.95,17.5,24.45,23.25,3.0
10109,1996-09-05,944.65,1004.725,16.5,24.25,23.2,2.75
10110,1996-09-06,944.775,1004.6,13.25,25.2,23.1,3.25
10111,1996-09-07,944.975,1004.775,16.25,25.4,23.2,3.0
10112,1996-09-08,945.125,1005.05,17.5,24.75,22.6,3.25
10113,1996-09-09,944.9,1004.575,18.75,25.75,23.45,3.0
10114,1996-09-10,944.725,1004.325,18.75,26.15,23.55,3.0
10115,1996-09-11,944.6,1004.45,17.0,24.9,23.05,3.25
10116,1996-09-12,944.975,1004.8,16.25,25.3,23.2,2.75
10117,1996-09-13,944.5,1004.425,17.5,25.55,23.15,2.75
10118,1996-09-14,943.175,1002.775,14.5,25.75,24.25,3.25
10119,1996-09-15,943.525,1003.25,17.5,25.3,23.0,3.0
10120,1996-09-16,944.6,1004.475,12.5,24.5,22.6,3.25
10121,1996-09-17,944.2,1004.075,16.25,25.0,22.75,3.25
10122,1996-09-18,944.35,1004.025,16.25,25.75,23.450000000000003,2.75
10123,1996-09-19,945.75,1005.525,15.0,25.85,23.1,3.0
10124,1996-09-20,946.7,1006.5,20.0,26.1,22.75,2.0
10125,1996-09-21,947.125,1006.925,41.0,26.3,22.3,1.0
10126,1996-09-22,947.55,1007.15,22.5,27.0,22.85,1.75
10127,1996-09-23,946.9,1006.4,46.25,27.35,22.85,2.25
10128,1996-09-24,947.55,1007.1,61.25,27.4,22.35,2.25
10129,1996-09-25,947.825,1007.15,47.5,28.1,23.7,2.25
10130,1996-09-26,945.775,1005.2,20.0,27.25,23.55,2.25
10131,1996-09-27,944.875,1004.375,30.0,27.25,22.95,2.0
10132,1996-09-28,945.15,1004.5,30.0,27.55,23.05,2.25
10133,1996-09-29,945.075,1004.55,20.0,27.3,22.8,1.5
10134,1996-09-30,944.9,1005.0,18.75,23.8,22.5,2.5
10135,1996-10-01,944.6,1004.9333333333334,12.666666666666666,22.73333333333333,22.266666666666666,3.333333333333333
10136,1996-10-02,945.55,1003.2,25.75,23.4,22.55,4.25
10137,1996-10-03,943.7,1003.75,9.75,23.75,22.3,4.5
10138,1996-10-04,945.875,1005.875,12.5,24.8,21.7,3.25
10139,1996-10-05,947.525,1007.5,17.5,25.5,22.4,2.25
10140,1996-10-06,948.4,1008.375,20.0,26.0,22.35,2.25
10141,1996-10-07,950.3,1010.4,20.0,25.4,21.6,2.0
10142,1996-10-08,951.325,1011.575,35.0,26.4,21.55,2.25
10143,1996-10-09,951.175,1011.175,33.75,26.5,21.35,2.0
10144,1996-10-10,950.5,1010.625,47.5,25.55,19.4,1.75
10145,1996-10-11,950.275,1010.3,61.25,25.95,19.15,2.5
10146,1996-10-12,951.475,1011.575,62.5,25.7,18.8,2.5
10147,1996-10-13,952.425,1012.7,61.25,25.25,18.05,1.75
10148,1996-10-14,951.225,1011.65,33.75,24.35,19.55,2.25
10149,1996-10-15,949.6,1009.45,32.5,26.55,19.4,2.0
10150,1996-10-16,949.775,1009.875,21.25,25.25,18.5,1.25
10151,1996-10-17,949.825,1009.925,43.75,25.5,18.9,2.5
10152,1996-10-18,949.175,1009.6,17.5,23.8,20.75,3.25
10153,1996-10-19,951.15,1009.2,11.5,23.15,22.55,3.0
10154,1996-10-20,945.975,1008.7,10.75,22.7,21.85,3.5
10155,1996-10-21,948.425,1008.925,15.0,23.35,21.95,3.25
10156,1996-10-22,946.0,1008.625,14.5,24.7,22.7,2.75
10157,1996-10-23,947.125,1009.925,17.5,24.7,22.3,2.5
10158,1996-10-24,950.2,1010.325,14.5,25.15,22.45,2.75
10159,1996-10-25,950.025,1010.1,30.0,25.475,22.3,3.0
10160,1996-10-26,947.975,1010.675,16.25,24.5,22.25,2.75
10161,1996-10-27,945.875,1005.85,20.0,24.8,21.7,2.0
10162,1996-10-28,947.5,1007.525,22.25,25.2,22.15,2.25
10163,1996-10-29,948.35,1005.825,33.75,25.1,21.450000000000003,2.75
10164,1996-10-30,949.225,1009.575,40.0,24.0,19.35,1.25
10165,1996-10-31,949.225,1009.425,20.0,24.85,19.3,2.0
10166,1996-11-01,949.625,1009.925,39.75,24.25,19.15,1.5
10167,1996-11-02,949.225,1009.55,79.25,24.2,17.7,0.25
10168,1996-11-03,948.8,1009.425,99.0,22.5,16.3,0.0
10169,1996-11-04,948.725,1009.325,81.0,22.35,15.825,0.75
10170,1996-11-05,950.175,1008.65,75.0,22.55,15.9,2.0
10171,1996-11-06,947.5,1007.825,33.75,23.85,18.1,1.75
10172,1996-11-07,946.8,1007.275,15.75,22.8,19.75,3.0
10173,1996-11-08,950.775,1011.3,14.0,23.65,21.9,3.5
10174,1996-11-09,952.375,1012.85,31.25,24.85,21.825,3.0
10175,1996-11-10,951.475,1011.65,60.0,25.6,21.4,1.75
10176,1996-11-11,950.975,1011.125,53.5,25.65,21.7,0.75
10177,1996-11-12,951.125,1011.075,33.75,26.7,22.3,2.0
10178,1996-11-13,950.575,1010.775,53.5,25.450000000000003,21.45,2.0
10179,1996-11-14,952.75,1013.075,66.0,24.9,19.55,2.0
10180,1996-11-15,954.85,1015.575,60.75,24.0,17.2,0.5
10181,1996-11-16,954.175,1015.275,73.25,22.25,16.55,0.5
10182,1996-11-17,954.55,1015.575,87.0,22.4,16.75,0.5
10183,1996-11-18,954.35,1015.3,87.0,22.65,16.8,0.75
10184,1996-11-19,953.75,1014.875,47.5,21.85,16.95,1.75
10185,1996-11-20,954.1,1015.15,75.0,21.85,16.7,1.75
10186,1996-11-21,952.975,1013.825,46.25,22.35,17.8,3.0
10187,1996-11-22,952.35,1013.125,16.25,23.1,19.6,2.75
10188,1996-11-23,952.15,1012.875,28.75,23.4,20.1,2.5
10189,1996-11-24,951.7,1012.375,51.0,23.3,17.15,1.25
10190,1996-11-25,951.25,1012.15,66.0,21.85,16.5,1.25
10191,1996-11-26,951.525,1012.475,72.5,22.05,16.95,2.5
10192,1996-11-27,951.025,1011.75,85.75,22.8,17.6,1.0
10193,1996-11-28,949.925,1010.675,66.0,22.4,18.45,1.75
10194,1996-11-29,950.075,1011.1,72.5,21.95,15.75,2.75
10195,1996-11-30,951.225,1012.425,87.0,20.6,14.0,1.5
10196,1996-12-01,951.675,1013.1,90.75,19.9,13.6,2.0
10197,1996-12-02,951.075,1012.575,72.5,19.5,13.4,4.5
10198,1996-12-03,950.45,1012.975,45.0,19.85,14.15,3.25
10199,1996-12-04,950.4,1011.125,17.25,22.6,17.599999999999998,2.75
10200,1996-12-05,949.9,1010.45,17.5,23.2,19.5,2.75
10201,1996-12-06,950.9,1011.35,18.75,24.25,20.45,3.25
10202,1996-12-07,953.65,1014.55,17.5,22.85,20.35,2.25
10203,1996-12-08,953.825,1014.7,46.25,23.3,17.45,2.75
10204,1996-12-09,952.825,1014.225,72.5,20.4,14.25,2.75
10205,1996-12-10,952.6,1013.775,53.75,21.05,14.0,3.5
10206,1996-12-11,952.675,1014.05,58.75,20.35,13.15,1.75
10207,1996-12-12,952.6,1013.775,57.5,21.5,13.8,2.0
10208,1996-12-13,952.8,1013.625,16.25,22.8,16.5,2.75
10209,1996-12-14,952.6,1013.2,32.5,23.75,18.5,3.0
10210,1996-12-15,952.05,1011.85,42.5,23.9,20.15,2.75
10211,1996-12-16,952.2,1012.7,16.25,24.2,20.7,2.5
10212,1996-12-17,953.675,1014.375,15.0,23.3,20.700000000000003,3.25
10213,1996-12-18,953.9,1014.925,41.25,22.3,17.7,2.0
10214,1996-12-19,954.65,1015.7,41.25,22.15,15.05,2.5
10215,1996-12-20,954.95,1016.3,66.25,21.05,15.05,2.5
10216,1996-12-21,955.125,1016.6,68.75,20.6,14.75,2.25
10217,1996-12-22,955.85,1017.35,79.75,20.7,15.6,1.25
10218,1996-12-23,955.675,1017.125,84.5,20.7,15.3,0.5
10219,1996-12-24,955.075,1016.675,64.75,20.2,14.7,2.75
10220,1996-12-25,954.9,1016.425,87.0,20.35,14.55,0.75
10221,1996-12-26,954.775,1016.15,81.0,20.0,14.85,0.75
10222,1996-12-27,954.975,1016.275,71.25,21.25,15.55,2.25
10223,1996-12-28,955.475,1016.7,56.25,21.8,16.15,3.5
10224,1996-12-29,955.5,1017.025,54.5,20.35,16.35,3.25
10225,1996-12-30,955.45,1016.675,60.0,20.55,15.95,3.0
10226,1996-12-31,955.625,1017.275,60.0,19.7,14.6,2.0
10227,1997-01-01,955.65,1017.325,68.5,19.6,15.0,1.5
10228,1997-01-02,954.575,1016.05,99.0,20.2,14.5,0.0
10229,1997-01-03,953.65,1015.325,83.25,19.35,14.1,0.5
10230,1997-01-04,953.825,1015.25,80.5,20.6,15.5,0.5
10231,1997-01-05,953.15,1014.25,27.5,21.6,16.6,2.5
10232,1997-01-06,954.05,1015.4,73.25,20.700000000000003,15.75,0.5
10233,1997-01-07,954.75,1016.3,99.0,20.15,14.9,0.0
10234,1997-01-08,954.825,1016.2,93.0,20.85,14.15,0.25
10235,1997-01-09,955.075,1016.65,46.75,19.9,16.7,2.25
10236,1997-01-10,955.975,1017.8,11.0,19.05,17.65,4.5
10237,1997-01-11,955.8,1017.125,14.5,21.75,18.2,2.5
10238,1997-01-12,955.025,1016.275,30.0,22.1,18.3,2.5
10239,1997-01-13,954.0,1014.95,39.75,22.6,18.55,1.75
10240,1997-01-14,953.3,1014.6,25.75,20.65,18.85,3.25
10241,1997-01-15,953.2,1014.575,30.0,20.55,18.75,2.75
10242,1997-01-16,953.9,1015.025,16.25,21.8,18.6,3.0
10243,1997-01-17,954.3,1015.55,62.5,21.55,16.6,1.5
10244,1997-01-18,954.9,1016.225,40.75,21.25,17.8,2.5
10245,1997-01-19,952.225,1013.425,33.75,21.7,17.95,2.0
10246,1997-01-20,949.95,1010.65,32.5,22.65,18.3,3.5
10247,1997-01-21,950.625,1011.8,53.5,21.0,16.85,1.5
10248,1997-01-22,952.85,1014.35,93.0,19.7,12.85,0.25
10249,1997-01-23,953.35,1015.15,87.0,18.7,11.95,0.5
10250,1997-01-24,951.925,1013.35,93.0,19.9,13.95,0.25
10251,1997-01-25,951.275,1012.325,99.0,21.3,15.35,0.0
10252,1997-01-26,952.825,1013.7,58.25,22.35,18.05,0.75
10253,1997-01-27,953.1,1013.9,79.25,23.05,18.85,0.25
10254,1997-01-28,952.4,1013.225,79.25,22.75,18.5,0.25
10255,1997-01-29,952.1,1012.85,53.5,23.1,18.85,1.0
10256,1997-01-30,952.225,1012.325,59.5,23.85,17.45,0.5
10257,1997-01-31,949.9,1010.275,48.75,23.95,16.950000000000003,1.25
10258,1997-02-01,950.025,1010.65,79.25,23.15,17.1,0.25
10259,1997-02-02,948.6,1008.9,73.25,23.7,17.05,0.75
10260,1997-02-03,948.0,1008.425,99.0,23.3,16.0,0.0
10261,1997-02-04,948.95,1009.575,93.0,22.85,16.05,0.5
10262,1997-02-05,950.1,1010.775,73.25,23.1,17.0,0.75
10263,1997-02-06,951.175,1011.45,63.5,24.55,17.1,1.75
10264,1997-02-07,951.475,1012.1,93.0,23.75,16.2,0.25
10265,1997-02-08,949.775,1009.975,67.25,24.7,16.6,0.75
10266,1997-02-09,948.05,1008.325,99.0,24.1,18.0,0.0
10267,1997-02-10,949.025,1009.4,51.0,23.95,17.9,1.25
10268,1997-02-11,951.85,1012.45,85.75,23.700000000000003,15.7,0.75
10269,1997-02-12,953.325,1014.5,93.0,21.55,12.65,0.25
10270,1997-02-13,952.575,1014.2,99.0,21.5,12.7,0.0
10271,1997-02-14,951.875,1012.9,99.0,21.7,12.85,0.0
10272,1997-02-15,951.9,1011.475,93.0,22.7,13.5,0.5
10273,1997-02-16,950.875,1011.5,99.0,23.4,14.7,0.0
10274,1997-02-17,950.3,1010.8,81.0,23.85,15.1,2.0
10275,1997-02-18,949.825,1010.15,73.75,24.6,16.099999999999998,1.75
10276,1997-02-19,950.65,1010.775,81.0,25.9,16.95,2.0
10277,1997-02-20,951.95,1012.325,43.75,24.85,18.8,2.5
10278,1997-02-21,954.75,1012.525,45.0,26.25,20.4,2.75
10279,1997-02-22,952.275,1012.4,47.5,25.95,20.15,1.75
10280,1997-02-23,953.075,1013.275,53.5,25.9,17.650000000000002,1.25
10281,1997-02-24,954.275,1014.975,93.0,24.05,15.1,0.25
10282,1997-02-25,953.375,1013.775,87.0,25.1,15.65,0.5
10283,1997-02-26,952.15,1012.225,99.0,26.45,16.7,0.0
10284,1997-02-27,951.725,1011.625,93.0,27.2,17.7,0.25
10285,1997-02-28,952.4,1012.425,99.0,26.6,17.35,0.0
10286,1997-03-01,952.675,1012.9,81.0,26.0,16.25,0.75
10287,1997-03-02,952.55,1012.675,67.25,26.2,16.7,1.0
10288,1997-03-03,953.4,1013.8,93.0,27.65,16.7,0.5
10289,1997-03-04,953.725,1013.55,73.75,27.9,15.7,1.5
10290,1997-03-05,953.5,1013.5,73.75,27.15,14.95,2.25
10291,1997-03-06,953.8,1013.95,74.25,26.3,15.7,3.0
10292,1997-03-07,954.8,1014.875,73.75,26.175,16.0,2.75
10293,1997-03-08,953.85,1013.9,73.75,27.05,17.85,1.25
10294,1997-03-09,952.425,1012.275,60.0,27.85,17.9,1.5
10295,1997-03-10,952.525,1012.0,78.5,28.45,18.8,4.25
10296,1997-03-11,952.9,1012.425,73.25,29.25,19.7,0.75
10297,1997-03-12,951.425,1010.75,73.25,30.0,19.5,1.25
10298,1997-03-13,948.925,1007.8,56.0,31.4,19.7,1.0
10299,1997-03-14,948.275,1007.3,67.25,30.4,18.65,1.25
10300,1997-03-15,950.25,1009.45,80.5,29.95,18.4,0.75
10301,1997-03-16,951.1,1010.275,93.0,30.15,18.7,0.5
10302,1997-03-17,950.7,1009.85,93.0,30.25,19.225,0.75
10303,1997-03-18,950.825,1009.8,59.5,31.0,21.15,1.25
10304,1997-03-19,949.775,1008.775,81.0,30.9,19.75,1.5
10305,1997-03-20,948.975,1008.05,73.25,30.3,18.2,0.5
10306,1997-03-21,949.525,1008.675,77.25,30.0,17.95,1.0
10307,1997-03-22,949.0,1008.275,41.25,29.3,18.575,1.5
10308,1997-03-23,947.925,1007.05,53.5,28.9,19.15,1.25
10309,1997-03-24,947.775,1007.25,20.0,28.1,20.65,2.5
10310,1997-03-25,949.225,1009.175,16.25,25.85,22.35,2.5
10311,1997-03-26,949.925,1009.875,16.25,25.95,21.15,2.25
10312,1997-03-27,951.375,1011.175,20.0,27.4,20.05,1.25
10313,1997-03-28,949.65,1009.1,53.75,29.3,20.65,1.5
10314,1997-03-29,948.375,1007.75,33.75,28.5,20.5,1.75
10315,1997-03-30,948.575,1008.0,49.75,28.3,19.5,0.75
10316,1997-03-31,948.325,1007.35,59.5,29.85,20.55,0.75
10317,1997-04-01,947.75,1006.725,39.75,29.2,20.5,1.5
10318,1997-04-02,946.4,1005.675,15.75,27.700000000000003,21.95,2.25
10319,1997-04-03,947.925,1007.9,16.25,25.25,20.9,1.75
10320,1997-04-04,949.475,1009.85,12.5,24.0,21.15,2.5
10321,1997-04-05,950.575,1011.05,15.0,23.95,20.5,3.5
10322,1997-04-06,950.85,1010.8,33.75,26.5,20.35,2.0
10323,1997-04-07,949.55,1009.075,52.25,28.35,19.7,1.5
10324,1997-04-08,948.975,1008.175,41.0,29.5,20.25,1.0
10325,1997-04-09,948.75,1007.85,45.0,30.2,20.2,1.75
10326,1997-04-10,949.2,1008.3,52.25,30.2,19.2,1.0
10327,1997-04-11,949.3,1008.35,33.75,30.65,20.1,2.25
10328,1997-04-12,949.175,1008.225,43.75,30.6,20.5,1.25
10329,1997-04-13,948.975,1007.975,67.25,30.6,19.55,1.0
10330,1997-04-14,948.85,1007.65,20.0,31.65,19.65,1.25
10331,1997-04-15,948.45,1007.15,18.75,31.9,21.5,2.0
10332,1997-04-16,947.975,1006.725,39.75,31.75,21.45,1.25
10333,1997-04-17,950.275,1009.75,16.25,29.1,23.0,3.0
10334,1997-04-18,950.3,1009.775,20.0,30.200000000000003,20.575,2.0
10335,1997-04-19,951.725,1011.425,66.0,25.700000000000003,20.35,1.75
10336,1997-04-20,945.125,1012.05,53.5,28.7,21.55,1.0
10337,1997-04-21,949.4,1008.625,30.0,29.55,21.7,1.75
10338,1997-04-22,949.8,1009.275,35.0,28.700000000000003,22.0,1.75
10339,1997-04-23,950.175,1009.2,33.75,30.95,21.7,1.75
10340,1997-04-24,949.5,1008.925,53.5,31.3,20.45,1.0
10341,1997-04-25,948.0,1006.75,47.5,31.55,21.35,2.25
10342,1997-04-26,947.875,1006.65,47.5,31.6,22.65,2.25
10343,1997-04-27,948.45,1007.6,29.5,29.8,24.25,2.5
10344,1997-04-28,949.475,1009.05,33.75,28.15,24.45,2.5
10345,1997-04-29,949.575,1008.975,20.0,28.85,21.9,2.5
10346,1997-04-30,951.3,1010.85,20.0,28.65,20.85,2.25
10347,1997-05-01,950.55,1010.1,20.0,28.700000000000003,21.15,2.75
10348,1997-05-02,949.25,1008.55,33.75,29.45,22.15,1.5
10349,1997-05-03,948.5,1007.975,31.25,28.1,21.9,2.5
10350,1997-05-04,947.325,1006.925,20.0,28.55,21.9,2.0
10351,1997-05-05,947.125,1006.45,17.5,28.25,22.35,2.5
10352,1997-05-06,948.5,1007.8333333333334,21.666666666666668,28.73333333333333,21.2,2.0
10353,1997-05-07,947.45,1006.55,36.25,29.3,22.95,1.5
10354,1997-05-08,947.7,1006.475,67.25,31.3,22.6,1.5
10355,1997-05-09,946.725,1005.175,38.5,32.8,23.0,1.25
10356,1997-05-10,945.125,1003.2,20.0,33.95,23.65,2.0
10357,1997-05-11,945.15,1003.125,33.75,34.55,24.0,2.75
10358,1997-05-12,945.8,1003.9,20.0,33.9,23.6,1.5
10359,1997-05-13,945.6,1003.75,33.75,34.0,24.7,2.0
10360,1997-05-14,946.375,1004.475,21.25,34.15,23.3,1.5
10361,1997-05-15,946.375,1004.525,20.0,34.1,22.95,1.75
10362,1997-05-16,945.3,1003.575,60.0,33.0,23.15,4.25
10363,1997-05-17,943.075,1000.95,56.25,34.5,22.15,3.25
10364,1997-05-18,942.45,1000.525,50.0,33.45,20.2,2.25
10365,1997-05-19,942.925,1001.15,58.75,32.75,21.5,3.75
10366,1997-05-20,944.275,1002.25,20.0,34.0,21.8,2.0
10367,1997-05-21,945.575,1003.8,36.25,33.65,21.4,2.0
10368,1997-05-22,946.175,1004.575,80.5,32.9,21.25,0.5
10369,1997-05-23,946.2,1004.5,48.5,33.25,21.95,1.5
10370,1997-05-24,945.475,1003.675,41.0,33.6,22.25,1.75
10371,1997-05-25,946.3,1004.1666666666666,20.0,35.333333333333336,22.066666666666663,1.3333333333333333
10372,1997-05-26,945.925,1004.025,21.25,34.4,21.8,1.75
10373,1997-05-27,946.2,1004.35,35.0,33.9,22.25,2.5
10374,1997-05-28,946.75,1004.75,20.0,34.65,21.8,1.75
10375,1997-05-29,946.075,1004.225,73.25,33.9,20.9,0.5
10376,1997-05-30,945.775,1003.95,39.75,33.85,21.55,1.25
10377,1997-05-31,946.925,1005.2,39.75,33.65,20.65,1.75
10378,1997-06-01,947.7,1006.125,20.0,33.2,20.700000000000003,2.0
10379,1997-06-02,948.65,1007.45,20.0,31.45,20.5,1.75
10380,1997-06-03,948.35,1007.025,20.0,31.95,21.3,2.0
10381,1997-06-04,949.4,1008.075,20.0,32.25,22.1,2.25
10382,1997-06-05,947.725,1006.125,35.0,33.0,22.55,2.0
10383,1997-06-06,947.65,1006.55,20.0,31.0,23.1,3.0
10384,1997-06-07,947.85,1006.8,20.0,30.1,22.6,2.5
10385,1997-06-08,948.025,1006.35,21.25,31.35,23.35,2.5
10386,1997-06-09,949.15,1008.4,20.0,29.45,22.8,3.5
10387,1997-06-10,947.375,1006.5,18.75,29.6,22.85,2.5
10388,1997-06-11,946.025,1004.85,20.0,30.35,22.85,2.25
10389,1997-06-12,944.85,1003.7,20.0,30.3,23.7,2.75
10390,1997-06-13,946.025,1005.45,20.0,27.6,23.85,2.75
10391,1997-06-14,945.325,1004.825,18.75,29.2,23.45,3.0
10392,1997-06-15,945.5,1005.025,18.75,29.65,23.85,2.75
10393,1997-06-16,947.1,1005.975,32.5,30.6,23.05,3.25
10394,1997-06-17,946.65,1005.45,18.75,31.0,23.4,2.0
10395,1997-06-18,946.025,1004.925,18.75,29.8,23.3,2.75
10396,1997-06-19,945.525,1004.95,16.25,27.75,22.975,2.75
10397,1997-06-20,947.15,1006.7,16.25,27.5,22.95,3.0
10398,1997-06-21,947.55,1006.875,18.75,29.7,23.05,2.75
10399,1997-06-22,946.925,1006.3,17.5,28.1,22.95,2.75
10400,1997-06-23,944.275,1003.275,16.25,28.9,22.95,2.75
10401,1997-06-24,941.7,1000.675,17.5,29.6,22.85,2.5
10402,1997-06-25,940.5,999.0,17.5,30.8,22.6,2.5
10403,1997-06-26,939.9,998.375,18.75,30.15,22.75,2.25
10404,1997-06-27,939.35,997.625,20.0,31.35,23.0,2.5
10405,1997-06-28,939.025,997.25,20.0,30.65,22.8,2.25
10406,1997-06-29,938.55,996.975,16.25,29.15,23.2,2.5
10407,1997-06-30,939.325,998.6,17.5,28.6,23.6,2.75
10408,1997-07-01,940.45,999.475,17.5,27.9,23.6,3.0
10409,1997-07-02,940.925,1000.225,13.75,26.35,23.45,4.0
10410,1997-07-03,942.425,1002.4,10.75,24.7,22.75,3.25
10411,1997-07-04,943.45,1003.275,13.75,24.8,22.3,3.25
10412,1997-07-05,943.15,1002.95,13.75,24.9,22.55,3.0
10413,1997-07-06,943.025,1002.725,12.5,25.6,22.95,3.25
10414,1997-07-07,942.875,1002.425,15.0,25.8,22.45,3.5
10415,1997-07-08,944.125,1003.675,16.25,26.75,22.65,3.0
10416,1997-07-09,944.4,1004.125,15.0,25.5,23.1,3.0
10417,1997-07-10,942.925,1002.175,12.5,27.4,23.3,3.25
10418,1997-07-11,943.6,1002.775,15.0,27.85,23.05,2.75
10419,1997-07-12,944.35,1003.525,16.25,28.45,23.55,2.75
10420,1997-07-13,944.55,1003.675,15.0,28.45,23.25,2.5
10421,1997-07-14,945.375,1004.6,16.25,28.45,23.2,2.25
10422,1997-07-15,943.9,1002.975,18.75,28.7,22.5,2.25
10423,1997-07-16,941.725,1000.65,16.25,28.9,22.55,2.25
10424,1997-07-17,941.75,1000.7,20.0,28.75,22.95,2.5
10425,1997-07-18,943.475,1002.45,20.0,28.95,23.2,3.0
10426,1997-07-19,944.5,1003.375,20.0,29.9,22.95,2.5
10427,1997-07-20,944.925,1003.85,17.5,29.700000000000003,22.775,3.0
10428,1997-07-21,945.525,1004.85,18.75,27.65,23.45,3.0
10429,1997-07-22,945.425,1004.875,16.25,27.3,23.35,2.75
10430,1997-07-23,944.1,1003.375,16.25,27.8,23.5,3.0
10431,1997-07-24,943.025,1002.225,15.0,27.7,23.8,3.5
10432,1997-07-25,943.325,1002.9,13.75,25.95,23.8,3.0
10433,1997-07-26,944.275,1003.85,15.0,26.4,23.45,3.25
10434,1997-07-27,945.325,1004.8,22.5,26.15,23.1,2.25
10435,1997-07-28,946.125,1005.825,13.75,26.6,23.2,2.75
10436,1997-07-29,944.125,1003.725,12.5,25.95,23.0,2.75
10437,1997-07-30,942.15,1001.85,11.25,25.15,22.45,2.5
10438,1997-07-31,940.475,1000.15,10.0,24.7,22.4,3.0
10439,1997-08-01,941.375,1000.675,12.5,26.65,22.75,3.75
10440,1997-08-02,944.025,1003.4,17.5,27.75,22.95,2.25
10441,1997-08-03,944.525,1003.9,15.0,27.5,22.45,2.5
10442,1997-08-04,944.125,1003.325,15.0,27.0,22.3,2.5
10443,1997-08-05,943.775,1003.375,13.75,26.0,22.0,2.25
10444,1997-08-06,944.125,1004.0,12.5,25.0,22.7,3.5
10445,1997-08-07,944.575,1004.775,15.0,25.7,23.200000000000003,2.5
10446,1997-08-08,947.1,1006.9,17.5,26.15,23.45,2.75
10447,1997-08-09,948.925,1008.85,15.0,26.1,23.25,3.75
10448,1997-08-10,948.05,1007.775,18.75,26.45,23.15,3.0
10449,1997-08-11,947.725,1007.275,20.0,27.25,23.1,3.0
10450,1997-08-12,947.975,1007.675,18.75,26.8,22.7,3.0
10451,1997-08-13,947.65,1007.1,16.25,28.25,23.0,3.0
10452,1997-08-14,948.425,1008.425,18.75,25.6,22.8,2.25
